city,title,price,area,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_room,dining_room,study_room,prayer_room,powder_room,lounge_sitting_room,url
Islamabad,Latest Design Ultra Luxurious House For Sale At DHA Islamabad,117000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_latest_design_ultra_luxurious_house_for_sale_at_dha_islamabad-54087882-339-1.html
Islamabad,3 Marla Single Storey House available For Sale H 13,7500000.0,3 Marla,"H-13, Islamabad, Islamabad Capital",House,1.0,2.0,2025,2,Yes,3,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_h-13_3_marla_single_storey_house_available_for_sale_h_13-53092844-1039-1.html
Islamabad,Designer Brand New 10 Marla Modern House For Sale In Zaraj Housing Society Islamabad,50000000.0,10 Marla,"Zaraj Housing Scheme, Islamabad, Islamabad Capital",House,5.0,6.0,2025,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_zaraj_housing_scheme_designer_brand_new_10_marla_modern_house_for_sale_in_zaraj_housing_society_islamabad-49940287-3508-1.html
Islamabad,House Of 1000 Square Feet Is Available For Sale In D-12,48000000.0,4.4 Marla,"D-12, Islamabad, Islamabad Capital",House,3.0,4.0,2025,Yes,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_d-12_house_of_1000_square_feet_is_available_for_sale_in_d-12-54202611-160-1.html
Islamabad,"23 MARLA CORNER DOUBLE UNIT HOUSE FOR SALE IN DHA PHASE 2 DHA PHASE 2, ISLAMABAD 7.70 CRORES DEMAND 8 Bedroom with Attached",77000000.0,1.2 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,8.0,6.0,2016,2016,1,1,2,,,,,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_23_marla_corner_double_unit_house_for_sale_in_dha_phase_2_dha_phase_2_islamabad_7_70_crores_demand_8_bedroom_with_attached-54212773-339-1.html
Islamabad,1 Bed Apartment For Sale In RIVER GARDEN CREEK HEIGHTS,6200000.0,2.3 Marla,"River Garden, Islamabad, Islamabad Capital",Flat,1.0,1.0,2021,1,,,1,,,,,,1,https://www.zameen.com/Property/islamabad_river_garden_1_bed_apartment_for_sale_in_river_garden_creek_heights-53488887-1457-1.html
Islamabad,F-10/1 House For Sale Size 511 Square Yard Margalla Face Buck Open,175000000.0,1 Kanal,"F-10, Islamabad, Islamabad Capital",House,5.0,6.0,1999,4,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_10_f-10_1_f-10_1_house_for_sale_size_511_square_yard_margalla_face_buck_open-54060506-3276-1.html
Islamabad,F-10/1 Square Yard Proper Duplex House In Close End Street F-10/1,350000000.0,2.3 Kanal,"F-10, Islamabad, Islamabad Capital",House,6.0,6.0,2010,12,4,2,4,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_10_f-10_1_f-10_1_square_yard_proper_duplex_house_in_close_end_street_f-10_1-45965626-3276-1.html
Islamabad,F-11/4 Dead End Street Storey House For Sale,200000000.0,1 Kanal,"F-11, Islamabad, Islamabad Capital",House,5.0,6.0,2010,5,2,11,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_11_f-11_4_f-11_4_dead_end_street_storey_house_for_sale-52016355-3285-1.html
Islamabad,5 MARLA HOUSE FOR SALE IN ISLAMABAD,26000000.0,5 Marla,"Park View City, Islamabad, Islamabad Capital",House,4.0,5.0,2026,1,,,2,2,,,,2,2,https://www.zameen.com/Property/park_view_city_park_view_city_-_overseas_block_5_marla_house_for_sale_in_islamabad-54187013-19666-1.html
Islamabad,"MODERN DESIGNER HOUSE IN MULTI GARDENS B-17, ISLAMABAD",62500000.0,10 Marla,"B-17, Islamabad, Islamabad Capital",House,6.0,7.0,2026,Yes,,,Yes,Yes,Yes,,,,,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c_modern_designer_house_in_multi_gardens_b-17_islamabad-54203759-3118-1.html
Islamabad,One Bedroom Apartments For Sale,8500000.0,3.6 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,1.0,1.0,2023,2,,1,1,,,,,1,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_bedroom_apartments_for_sale-53823954-339-1.html
Islamabad,"- ""10 Marla Dream House Available",67000000.0,10 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2024,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_c_-_10_marla_dream_house_available-53930275-3198-1.html
Islamabad,1 Kanal Luxury House,118000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,7.0,2026,3,,,,,,,,,,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_house-53956132-339-1.html
Islamabad,10 Marla Corner Brand New House For Sale In Topcity-1 Islamabad,46000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,6.0,6.0,2020,3,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_10_marla_corner_brand_new_house_for_sale_in_topcity-1_islamabad-53172537-9233-1.html
Islamabad,10 Marla Main Double Road House For Sale In Mumtaz City-1,41000000.0,10 Marla,"Mumtaz City, Islamabad, Islamabad Capital",House,5.0,6.0,2021,3,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_mumtaz_city_10_marla_main_double_road_house_for_sale_in_mumtaz_city-1-53622328-3464-1.html
Islamabad,Royal Mall Two Bedroom With Servant Quarter 7th Floor Avenue Facing,17000000.0,6.4 Marla,"Bahria Town, Islamabad, Islamabad Capital",Flat,2.0,2.0,2023,1,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_the_royal_mall_and_residency_royal_mall_two_bedroom_with_servant_quarter_7th_floor_avenue_facing-53758539-10909-1.html
Islamabad,5 Marla House 3 Bed Accommodation 1 American Kitchen 1 Servent Two Species TV Lounge Available For Sale In Bahria Enclave Islamabad,28000000.0,5 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,3.0,4.0,2025,1,3,,3,,3,,,,,https://www.zameen.com/Property/bahria_town_bahria_enclave_5_marla_house_3_bed_accommodation_1_american_kitchen_1_servent_two_species_tv_lounge_available_for_sale_in_bahria_enclave_islamabad-54168015-1705-1.html
Islamabad,F10/2 Main Margalla Road Front Open Very Prime Location House For Sale,250000000.0,1.3 Kanal,"F-10, Islamabad, Islamabad Capital",House,6.0,6.0,2000,4,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_10_f-10_2_f10_2_main_margalla_road_front_open_very_prime_location_house_for_sale-54128215-3277-1.html
Islamabad,Bahria Enclave Sector C1 10 Marla Brand New Double Unit House For Sale Close To Main Gate,55000000.0,10 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,5.0,5.0,2026,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_bahria_enclave_sector_c1_10_marla_brand_new_double_unit_house_for_sale_close_to_main_gate-54139207-11987-1.html
Islamabad,Luxury + Prime Location + Easy Access = Strong Long-Term Value.,59900000.0,7 Marla,"G-14, Islamabad, Islamabad Capital",House,6.0,7.0,2026,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_14_g-14_3_luxury_prime_location_easy_access_strong_long-term_value-54245847-3345-1.html
Islamabad,Looking For A Prime Location House In Gulberg Residencia - Block L Islamabad,41000000.0,7 Marla,"Gulberg, Islamabad, Islamabad Capital",House,5.0,5.0,2024,,4,,4,4,4,,,,,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_looking_for_a_prime_location_house_in_gulberg_residencia_-_block_l_islamabad-54242935-9122-1.html
Islamabad,Sector F1 10 Marla Brand New Semi Corner House With Basement Back Open Excellent Construction Quality Sun Facing House Available for Sale,64500000.0,10 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,7.0,7.0,2026,3,1,1,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f1_10_marla_brand_new_semi_corner_house_with_basement_back_open_excellent_construction_quality_sun_facing_house_available_for_sale-54041249-11986-1.html
Islamabad,TRIPLE+ STOREY NEW HOUSE F10 2040 INVESTOR RATE SALE VIP,38500000.0,4 Marla,"F-10, Islamabad, Islamabad Capital",House,4.0,2.0,2025,Yes,1,10,4,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_10_f-10_3_triple_storey_new_house_f10_2040_investor_rate_sale_vip-53745269-3278-1.html
Islamabad,Brand New Designer House Available For Sale,53000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,5.0,6.0,2017,1,1,,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_brand_new_designer_house_available_for_sale-54092187-9231-1.html
Islamabad,"2 Bedroom Furnished Apartment for Sale Al-Ghurair Giga Block 14, DHA-2 Islamabad",10700000.0,5.1 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,2.0,2.0,2012,Yes,,2,2,,,,,,2,https://www.zameen.com/Property/al_ghurair_giga_al-ghurair_giga_-_block_14_2_bedroom_furnished_apartment_for_sale_al-ghurair_giga_block_14_dha-2_islamabad-52650805-15118-1.html
Islamabad,"1 Kanal Triple-Storey House For Sale In F-11/3, Islamabad 7 Bed, Prime Rental Income",184300000.0,1 Kanal,"F-11, Islamabad, Islamabad Capital",House,7.0,7.0,2024,Yes,Yes,1,2,Yes,Yes,Yes,Yes,,Yes,https://www.zameen.com/Property/f_11_f-11_3_1_kanal_triple-storey_house_for_sale_in_f-11_3_islamabad_7_bed_prime_rental_income-52779829-3284-1.html
Islamabad,"Luxury 1 Kanal Brand New House in DHA 1 Sector A | Dual Units, 6 Bed, A+ Finish",95000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,7.0,2022,Yes,Yes,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_luxury_1_kanal_brand_new_house_in_dha_1_sector_a_dual_units_6_bed_a_finish-52784974-376-1.html
Islamabad,Brand New House Fully Furnished DHA Defence Phase 2 House Size 1 Kanal For Sale,145000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_house_fully_furnished_dha_defence_phase_2_house_size_1_kanal_for_sale-53853829-339-1.html
Islamabad,1 Kanal Double Storey Brand New House For Sale In Dha Phase 2,140000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,,,2026,,,,,,,,,,,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_1_kanal_double_storey_brand_new_house_for_sale_in_dha_phase_2-53876911-3197-1.html
Islamabad,Brand New 8 Marla House,35000000.0,8 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",House,6.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_brand_new_8_marla_house-53779931-8260-1.html
Islamabad,5 Marla Luxury Designer House,29000000.0,5 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",House,5.0,6.0,2020,1,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_5_marla_luxury_designer_house-54052278-8260-1.html
Islamabad,Faisal Heights Two Beds Luxury Apartments,19300000.0,5.4 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",Flat,2.0,2.0,2026,,,,,,,,,,,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_faisal_heights_two_beds_luxury_apartments-53056316-8260-1.html
Islamabad,Three Beds Luxury Apartment / Flat,18000000.0,8.7 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",Flat,3.0,3.0,2020,1,1,,2,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_three_beds_luxury_apartment_flat-52006260-8260-1.html
Islamabad,FOR SALE 533 Sq Yrd Renovated Double Storey House CDA Transfer F_8/1,275000000.0,1.1 Kanal,"F-8, Islamabad, Islamabad Capital",House,5.0,5.0,2026,Yes,Yes,533,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-8_for_sale_533_sq_yrd_renovated_double_storey_house_cda_transfer_f_8_1-54115422-166-1.html
Islamabad,ONE KANAL MAIN DOUBLE ROAD MODREN HOUSE FOR SALE AT PRIME LOCATION,145000000.0,1 Kanal,"Faisal Town - F-18, Islamabad, Islamabad Capital",House,11.0,6.0,2023,3,1,2,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_a_one_kanal_main_double_road_modren_house_for_sale_at_prime_location-50268925-16416-1.html
Islamabad,1 Kanal 6-Bedroom Modern Residence | Block E | Naval Anchorage Islamabad,85000000.0,1 Kanal,"Naval Anchorage, Islamabad, Islamabad Capital",House,6.0,7.0,2024,3,3,,,,,3,,,,https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_e_1_kanal_6-bedroom_modern_residence_block_e_naval_anchorage_islamabad-54161109-3471-1.html
Islamabad,"Fully Furnished 2-Bed Apartment for Sale KK Residencia, H-13 Islamabad",12500000.0,4.8 Marla,"H-13, Islamabad, Islamabad Capital",Flat,2.0,2.0,2025,Yes,,,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_h-13_fully_furnished_2-bed_apartment_for_sale_kk_residencia_h-13_islamabad-54148131-1039-1.html
Islamabad,Brand New Designer House for sale in Sector N 3 bedroom A+Construction Owner build In Bahria Enclave Islamabad,27000000.0,5 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,3.0,4.0,2026,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_brand_new_designer_house_for_sale_in_sector_n_3_bedroom_a_construction_owner_build_in_bahria_enclave_islamabad-54214598-11975-1.html
Islamabad,F Block 7 Marla Desirable House For Sale At Investor Rate,41000000.0,7 Marla,"Gulberg, Islamabad, Islamabad Capital",House,4.0,5.0,2024,2,,,,,,,,,,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_f_f_block_7_marla_desirable_house_for_sale_at_investor_rate-54238360-9116-1.html
Islamabad,I Block 10 Marla Corner + 2 Marla extra land paid Main Boulevard Spacious House Available For Sale,73500000.0,10 Marla,"Gulberg, Islamabad, Islamabad Capital",House,6.0,7.0,2022,4,,,,,,,,,,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_i_i_block_10_marla_corner_2_marla_extra_land_paid_main_boulevard_spacious_house_available_for_sale-54238362-9119-1.html
Islamabad,3 Bedroom Apartment For Sale,16000000.0,7.3 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,3.0,3.0,2023,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_3_bedroom_apartment_for_sale-54245689-9914-1.html
Islamabad,House For Sale In G-15,34500000.0,8 Marla,"G-15, Islamabad, Islamabad Capital",House,5.0,6.0,2015,30,30,,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_g-15_house_for_sale_in_g-15-54149979-764-1.html
Islamabad,Highly-Coveted 14 Marla House Is Available In G-13 For Sale,130000000.0,14 Marla,"G-13, Islamabad, Islamabad Capital",House,7.0,,2026,1,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_g-13_highly-coveted_14_marla_house_is_available_in_g-13_for_sale-54245489-330-1.html
Islamabad,Brand New 1 Kanal House For Sale In DHA Phase 2 Islamabad,140000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,Yes,2,1,2,Yes,Yes,Yes,,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_brand_new_1_kanal_house_for_sale_in_dha_phase_2_islamabad-53886777-3197-1.html
Islamabad,"Luxury Apartment for Sale in Diplomatic Enclave, Islamabad",120000000.0,11.4 Marla,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",Flat,3.0,3.0,2007,Yes,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_luxury_apartment_for_sale_in_diplomatic_enclave_islamabad-54137518-9063-1.html
Islamabad,Half Kanal Villa Eighteen Islamabad | Luxury Living Redefined,63700000.0,15.5 Marla,"Kashmir Highway, Islamabad, Islamabad Capital",House,5.0,5.0,2025,2,,,,Yes,Yes,,,,Yes,https://www.zameen.com/Property/kashmir_highway_eighteen_half_kanal_villa_eighteen_islamabad_luxury_living_redefined-53335563-12602-1.html
Islamabad,Luxury 2 bed for sale,17000000.0,4.8 Marla,"G-15, Islamabad, Islamabad Capital",Flat,2.0,2.0,2024,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_15_zarkon_heights_luxury_2_bed_for_sale-54224309-10169-1.html
Islamabad,Luxury 4-Bed Villa For Sale In Karsaaz Villas D-12 Islamabad | Scenic Margalla Hills View | Gated Community,35000000.0,10 Marla,"D-12, Islamabad, Islamabad Capital",House,4.0,4.0,2026,2,Yes,1,2,Yes,,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_d-12_luxury_4-bed_villa_for_sale_in_karsaaz_villas_d-12_islamabad_scenic_margalla_hills_view_gated_community-52842099-160-1.html
Islamabad,"Solar Installed Luxury 18 Marla Corner House For Sale In Bani Gala, Islamabad Near Imran Khan Chowk",70000000.0,18 Marla,"Bani Gala, Islamabad, Islamabad Capital",House,5.0,6.0,2025,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_bani_gala_solar_installed_luxury_18_marla_corner_house_for_sale_in_bani_gala_islamabad_near_imran_khan_chowk-54054958-340-1.html
Islamabad,Luxury Living Premium 2-Bed Residence In Prestigious 360 Residencies,26300000.0,6.7 Marla,"Islamabad - Murree Expressway, Islamabad, Islamabad Capital",Flat,2.0,2.0,2025,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_islamabad_-_murree_expressway_luxury_living_premium_2-bed_residence_in_prestigious_360_residencies-53538099-342-1.html
Islamabad,Triple Storey House For Sale In I-10/2,38500000.0,6 Marla,"I-10, Islamabad, Islamabad Capital",House,5.0,2.0,1996,1996,,10,5,5,5,5,,,5,https://www.zameen.com/Property/i_10_i-10_2_triple_storey_house_for_sale_in_i-10_2-53772104-3421-1.html
Islamabad,Stunning Flat Is Available For sale In Zeta-1 Mall,42000000.0,6.7 Marla,"GT Road, Islamabad, Islamabad Capital",Flat,2.0,2.0,2023,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/gt_road_zeta-1_mall_stunning_flat_is_available_for_sale_in_zeta-1_mall-53752799-16699-1.html
Islamabad,studio flat for sale in Gold crest views 1  margalla facing Dha2 Islamabad,11500000.0,2.8 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,,1.0,2024,1,,,1,,,,,,,https://www.zameen.com/Property/dha_defence_phase_2_goldcrest_views_studio_flat_for_sale_in_gold_crest_views_1_margalla_facing_dha2_islamabad-54249976-18358-1.html
Islamabad,Most Practical Brand New Home,230000000.0,1 Kanal,"D-12, Islamabad, Islamabad Capital",House,7.0,6.0,2025,4,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_d-12_most_practical_brand_new_home-54104610-160-1.html
Islamabad,Most Reasonable Home,93000000.0,16 Marla,"E-11, Islamabad, Islamabad Capital",House,7.0,6.0,2018,2018,2,2,2,Yes,Yes,,,,Yes,https://www.zameen.com/Property/islamabad_e-11_most_reasonable_home-54119391-329-1.html
Islamabad,Luxury 2 Kanal Mansion in F10,530000000.0,2 Kanal,"F-10, Islamabad, Islamabad Capital",House,10.0,6.0,2026,4,2,2,2,Yes,Yes,,,,Yes,https://www.zameen.com/Property/islamabad_f-10_luxury_2_kanal_mansion_in_f10-54124141-162-1.html
Islamabad,10 Marla Triple Storey House Is Available For Sale,75000000.0,10 Marla,"E-11, Islamabad, Islamabad Capital",House,7.0,6.0,2026,,,10,,,,,,,,https://www.zameen.com/Property/islamabad_e-11_10_marla_triple_storey_house_is_available_for_sale-54175189-329-1.html
Islamabad,Two Bedroom Apartment In J7 Emporium B-17 Islamabad,27900000.0,7.4 Marla,"B-17, Islamabad, Islamabad Capital",Flat,2.0,2.0,2021,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_b-17_two_bedroom_apartment_in_j7_emporium_b-17_islamabad-53981969-616-1.html
Islamabad,FOR SALE 40x90 Renovated Triple Storey 9 Beds E_11/2,130000000.0,16 Marla,"E-11, Islamabad, Islamabad Capital",House,9.0,7.0,2026,Yes,Yes,40,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_e-11_for_sale_40x90_renovated_triple_storey_9_beds_e_11_2-54183372-329-1.html
Islamabad,Jinnah Garden Phase 1 7 Marla House For Sale,31500000.0,7 Marla,"FECHS, Islamabad, Islamabad Capital",House,4.0,5.0,2025,1,,,,,,,,,,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_jinnah_garden_phase_1_7_marla_house_for_sale-54052944-1421-1.html
Islamabad,8 MARLA LUXURY HOUSE FOR SALE IN FAISAL TOWN,38000000.0,8 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",House,6.0,7.0,2026,2,1,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_c_8_marla_luxury_house_for_sale_in_faisal_town-54232206-16418-1.html
Islamabad,Highly-Desirable Prime Location House Available In G-14/4 For Sale,93000000.0,14 Marla,"G-14, Islamabad, Islamabad Capital",House,8.0,6.0,2020,3,1,1,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_14_g-14_4_highly-desirable_prime_location_house_available_in_g-14_4_for_sale-53611689-3346-1.html
Islamabad,F-11 Markaz One Bedroom Apartment Available For Sale,21500000.0,5.6 Marla,"F-11, Islamabad, Islamabad Capital",Flat,1.0,1.0,2011,2011,,,1,,,,,,1,https://www.zameen.com/Property/f_11_f-11_markaz_f-11_markaz_one_bedroom_apartment_available_for_sale-54227799-3286-1.html
Islamabad,Veranda Executive | 3BHK 2064 SqFt | Park + Margalla  Facing | Investor's Goldmine,68100000.0,9.2 Marla,"G-10, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,Yes,,,3,,3,,,,3,https://www.zameen.com/Property/g_10_markaz_veranda_executive_veranda_executive_3bhk_2064_sqft_park_margalla_facing_investor_s_goldmine-54244987-21775-1.html
Islamabad,1 Kanal Double Unit House Is Available For Sale In DHA Phase 2 Sector D Islamabad,97000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,5.0,2025,4,,,5,5,5,,,,5,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_d_1_kanal_double_unit_house_is_available_for_sale_in_dha_phase_2_sector_d_islamabad-54172950-3199-1.html
Islamabad,Brand New Fame House Is For Sale,140000000.0,2.7 Kanal,"Bani Gala, Islamabad, Islamabad Capital",Farm House,5.0,6.0,2026,1,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_bani_gala_brand_new_fame_house_is_for_sale-52233597-340-1.html
Islamabad,Wake Up To Mountain Views: Fully Furnished 3-Bed Corner Luxury Apartment For Sale,14500000.0,10.7 Marla,"Islamabad - Murree Expressway, Islamabad, Islamabad Capital",Flat,3.0,2.0,2012,,,,,Yes,Yes,Yes,Yes,,,https://www.zameen.com/Property/islamabad_murree_expressway_country_club_apartments_wake_up_to_mountain_views_fully_furnished_3-bed_corner_luxury_apartment_for_sale-53549542-9681-1.html
Islamabad,"Triple Unit Luxury: Brand New 22-Marla Triple Story Mansion | Sector B, DHA 2",130000000.0,1.1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2026,,,,,Yes,Yes,Yes,Yes,,,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_triple_unit_luxury_brand_new_22-marla_triple_story_mansion_sector_b_dha_2-53549663-3197-1.html
Islamabad,3 Bed Luxury Apartment (TOP FLOOR CORNER) is Available For SALE At Warda Hamna Residencia III G-11/3 Islamabad,38500000.0,8.9 Marla,"G-11, Islamabad, Islamabad Capital",Flat,3.0,3.0,2021,1,,,,Yes,Yes,,,,,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_3_bed_luxury_apartment_top_floor_corner_is_available_for_sale_at_warda_hamna_residencia_iii_g-11_3_islamabad-53549740-11863-1.html
Islamabad,The Perfect Weekend Escape: Low-Maintenance 1-Bed at Country Club Apartments,4400000.0,2.7 Marla,"Islamabad - Murree Expressway, Islamabad, Islamabad Capital",Flat,1.0,1.0,2025,Yes,,,,,,,,,,https://www.zameen.com/Property/islamabad_murree_expressway_country_club_apartments_the_perfect_weekend_escape_low-maintenance_1-bed_at_country_club_apartments-53682449-9681-1.html
Islamabad,"Ultra-Spacious 1 Kanal Corner Mansion with Botanical Garden & 20-Car Parking Block F, B-17",69000000.0,1 Kanal,"B-17, Islamabad, Islamabad Capital",House,11.0,7.0,2012,4,1,2,3,Yes,Yes,Yes,Yes,Yes,,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_ultra-spacious_1_kanal_corner_mansion_with_botanical_garden_20-car_parking_block_f_b-17-53683577-3115-1.html
Islamabad,Brand New Home In D12,115000000.0,8 Marla,"D-12, Islamabad, Islamabad Capital",House,7.0,6.0,2023,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_d-12_brand_new_home_in_d12-54226412-160-1.html
Islamabad,"4-Bedroom Apartment For Sale   One Constitution Avenue, Islamabad Margalla View | 7 Bathrooms | Luxury Living",230000000.0,19.3 Marla,"Constitution Avenue, Islamabad, Islamabad Capital",Flat,4.0,6.0,2023,3,1,1,11,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/constitution_avenue_one_constitution_avenue_4-bedroom_apartment_for_sale_one_constitution_avenue_islamabad_margalla_view_7_bathrooms_luxury_living-52895321-21856-1.html
Islamabad,5 Kanal Farm House Grey Structure For Sale,180000000.0,5 Kanal,"Gulberg, Islamabad, Islamabad Capital",Farm House,9.0,7.0,2001,2,2,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/gulberg_gulberg_greens_5_kanal_farm_house_grey_structure_for_sale-54241639-8312-1.html
